,CT,ME,NEMA,NH,RI,SEMA,VT,WCMA
3263,4043.001036427197,1491.8927200760734,3138.550542785017,1633.4892756740546,1055.4863350803685,1994.4073570840312,710.7778799646262,2283.7841373982483
3264,4181.0327055128155,1618.9683406568488,3251.920222190882,1658.8781441713597,1098.2965672651137,2016.007416879221,780.3520050265374,2318.9976539321215
3265,4943.347323091014,1675.5322143954595,3523.9806317081784,1859.637776206884,1286.4841125008693,2407.118488554669,860.6768290952399,2716.7520980056233
3266,4892.841346463611,1661.5927522785419,3634.2841161745537,1879.0056710674392,1235.989664053368,2304.3349180241876,892.1924232853971,2721.032553422489
3267,4242.779484532589,1528.7245990136807,3113.7978026633496,1595.0398163921686,1102.3913945412078,2025.2422741049186,830.1996940236389,2420.6573668501014
3268,4369.478762527217,1552.9143843011357,3140.997423651549,1594.5373060372385,1096.5020320420847,2099.967599699161,823.7247922838799,2424.3688362036487
3269,4629.028759014437,1526.873208310285,3422.5332155066176,1631.5425858353753,1116.4367009222444,2087.920627794539,807.1979673700374,2532.4529340426448
3270,4164.972803387639,1474.273504771058,3308.906234960767,1615.8284889247643,1013.3885254072504,1920.8246010247033,771.8313029745213,2407.1332451513917
3271,4275.022634859891,1593.109989836763,3660.3112645834285,1754.9485257040872,1097.7690148656607,2193.984141823423,805.5729515002035,2583.113605627217
3272,3940.2046555771135,1461.5513881518023,3176.1517433023587,1560.391789564394,985.5104002378313,1878.068895924505,728.8949249567711,2221.578501083932
3273,3338.2225426711557,1375.1864890653192,2790.4159428485964,1366.020454407954,881.4081794012316,1622.936273031745,635.6520586137038,1876.8839988638538
3274,3106.226529764661,1226.4874484886222,2552.0841826173646,1261.6541763592586,835.1762278472676,1594.390744385622,587.9997643489179,1764.6741982984029
3275,3608.631960749648,1403.3850097145253,3023.8257411552972,1566.9349403566798,931.8292300977087,1769.2121517033768,765.8317689165748,2087.7802166530505
3276,4274.420886886069,1575.6609472676748,3531.5719987147468,1731.5791100589809,1138.360874536882,2094.038856297811,803.5324841014308,2414.0415354286583
3277,3948.175599596116,1445.1790618927562,3076.418612937181,1445.0068052765312,978.1205153063526,1806.5546764354913,758.540184074371,2100.4302684280055
3278,4442.795388862572,1606.5571178570904,3572.8548030894267,1640.8262395598715,1138.075849552788,2089.2368214661246,862.9053247294462,2531.646034954637
3279,4224.767213519252,1568.686673403024,3475.345260036014,1567.2061981415814,1133.5051813649015,2072.988139291502,777.9977734676537,2339.6757122154027
3280,3990.555975232938,1536.4919328293022,3056.203411330414,1566.2011424382035,1033.9220516724881,1879.613812154291,832.1782966995698,2281.208266599965
3281,4016.2282156202727,1405.9535010803997,3051.499452765951,1535.2887842357502,1064.9137353129192,1967.296073575589,789.2065800421643,2263.4161413054944
3282,4007.018376337208,1502.6667414751248,3167.926350788285,1593.2023689341383,1015.653473225587,1926.8230002937166,768.2792696794825,2270.6797332110255
3283,4413.829571653692,1578.54884942947,3577.1733255006448,1636.5070228176364,1054.6513741343151,2035.2101941782691,813.9763049610574,2542.9388945891365
3284,4120.161680128795,1535.0477177566995,3305.205359298701,1590.9855463698887,1074.1768373239713,1999.055230511765,793.9664554756838,2331.877495666189
3285,4000.5835789923235,1512.6876148672675,3413.8605794260543,1619.7092135173452,1104.5592642786019,1955.5126776533018,812.5386942005314,2269.564855935027
3286,4876.4298648672875,1711.0206273082688,3864.213938442019,1829.2913947473903,1282.1178727750769,2343.014770419261,942.0593074893201,2778.557479077257
3287,4869.349730409353,1771.6518138935332,4055.3494648595356,1816.11419239307,1230.0556200136184,2278.7192045317665,994.3429872206882,2787.9584261993073
3288,5101.161430720043,1704.144957040685,2889.4129064844487,1860.500564572028,1266.9883761543188,2277.952295818811,972.5703169707009,2686.6864423501697
3289,4345.095888561352,1537.4059579518344,3394.5413146708975,1689.38515065968,1048.3348029353197,1952.137267823322,815.1061798145465,2394.793178000049
3290,4693.955085091888,1623.5025592928664,3515.4789087082077,1731.5832376119524,1154.0454284189893,2122.870580158359,807.0782871664928,2525.7443165236245
3291,4276.999328511425,1537.0279252317746,3524.148812885479,1652.7283519491696,1079.3993636059092,2016.7974802407873,783.8029116623783,2481.072873163487
3292,4594.316279874409,1573.0387830273073,3663.6830624679997,1745.1917131857565,1192.4364882876403,2178.225573707906,838.9777873767861,2599.256232853101
3293,4885.996834666671,1769.129083700512,3736.5774829405796,1906.5514013600312,1285.238265595681,2351.465326675143,848.890370825781,2664.426821091982
3294,4548.799843877919,1523.4282832356225,3696.663718102152,1658.4912360750156,1182.5622724581476,2219.4853509105665,837.833038126546,2776.983290239143
3295,4647.535753940319,1555.8595576640373,3401.100399149295,1603.6650210823823,1161.1073764335192,2215.2319000657735,843.5804808794994,2511.6231000898083
3296,4809.99610801109,1541.716971481977,3518.6457306689185,1659.6197830024375,1187.331633998173,2216.5378533585586,861.3861259162027,2497.6728404594337
3297,4692.565233912084,1618.5068933030193,3770.264152907978,1723.131722627435,1224.5663207916034,2277.922075871151,870.089359603182,2600.2354997484604
3298,5043.512947309969,1692.437117744951,4004.3283675041694,1809.4896158245679,1297.8104010983175,2386.6455947268255,868.3890847195419,2626.698766830985
3299,3983.444173692069,1657.424717397913,3508.3232608943285,1654.8061270940482,1050.0814454957363,2005.6437709886147,779.0876959478213,2350.8759727683896
3300,4164.33113266307,1561.7612906328566,3526.0165263081167,1628.8535680037335,1116.7533334887078,2101.5419534183343,791.068676219219,2449.102877309174
3301,4637.24220083601,1613.0859853954921,3590.45961814725,1698.666326583038,1207.0711738006967,2241.1584711838136,837.4264351787018,2468.1194427718146
3302,4703.890464650616,1480.6880391031716,3668.4457332010575,1664.3526389733918,1232.8143228032163,2235.056020094681,861.251102340286,2509.3639960574155
3303,4729.58492388182,1608.398997060114,3893.43476290953,1745.2062946126148,1249.9833130787636,2313.418921648412,816.6561402022381,2618.6330813938926
3304,4223.428784061186,1597.8191566613243,3640.1921704225297,1741.9285790177578,1164.5603514323896,2240.70316994321,815.4192985379807,2406.9570436198183
3305,4406.806655656832,1678.880185926297,3662.184615517346,1769.1646705379353,1159.6792136176985,2199.9558289246293,802.5408139745182,2467.749041830739
3306,4079.5916746272674,1667.8666872930685,3396.044079690946,1736.6152609072328,1119.6434014187685,2034.8941990415283,796.2612590182107,2349.1121648721373
3307,4514.6676455630595,1725.5498614144308,3737.326622716022,1804.1254247143545,1183.6324193950586,2239.3867580731435,828.8593275217561,2487.393385073088
3308,4483.312401117659,1658.1925542271,3646.851011617151,1804.722830198539,1149.8913492517,2157.3990601432142,820.9735970178455,2372.545123387062
3309,4111.589164124413,1571.2070767806713,3240.6049586082104,1579.9160939055453,1057.9961700429549,1960.969872800764,761.5221646587221,2265.0279403254085
3310,4172.82181941589,1559.3201968633205,3218.439804521308,1583.2058468773635,1076.3797713600766,2021.1135150834814,784.6169136898619,2295.3850395420354
3311,4283.942118235339,1556.7416762680953,3431.0653775674195,1660.558324843097,1080.8313452498267,2004.0588705271814,819.5400506895274,2429.095701556784
3312,4129.401776256887,1469.5903925304185,3436.8400340630205,1582.4736179164195,1081.1349375883983,2055.8446871431534,827.9992262742111,2401.3310470020715
3313,4130.837433769542,1635.9411409327633,3373.9408697509907,1637.0068177590313,1072.1930015582443,2076.599992043085,852.2264607601082,2377.4940757971985
3314,4571.607088049115,1721.2028932374617,3614.413816437393,1731.6655001887357,1200.729653610947,2208.6290243567028,877.970351078724,2478.2526237354746
3315,4418.658667643374,1716.7485633673482,3636.553584139936,1727.409242574274,1202.2856622977338,2206.500453650715,879.2715412433956,2384.2489787472296
3316,4293.316730241248,1634.1348129032008,3466.1274812182705,1660.3836763933969,1141.9784646675068,2192.064393114772,836.4683960526007,2290.3362926882896
3317,4092.996703075292,1568.084645638468,3175.6776513890745,1547.9923425520315,1059.4527910629783,2000.4689483247337,832.1598241143855,2195.0280860546895
3318,4892.86432965652,1627.5291066434634,3729.0981479698366,1705.5100033093272,1192.1921562276016,2259.6607959239614,866.6578407288937,2643.7465657443017
3319,4574.412020484013,1544.8058196156,3484.2571088658624,1586.1170917537438,1052.5547755605428,2012.4936874802129,857.0645448241982,2614.7353015321887
3320,4392.547306775279,1554.3609391074203,3431.142577680246,1633.9268682630593,1090.9506386732814,2017.7435021797132,847.9039173077174,2547.1262773886924
3321,4259.454338773388,1532.858380483927,3385.252129539468,1617.5588524889856,1061.7319149246764,1976.4556698315891,806.9311033570751,2411.2079002191654
3322,4430.764600829261,1499.3864269034777,3478.6203624018326,1618.950635017956,1186.7421608042453,2125.3098855620224,815.8800781354806,2438.093734626523
3323,4657.438937168047,1585.0627763526115,3437.7536673492787,1603.672329954016,1219.138848377843,2220.2485476542224,869.6402081785527,2642.766867515707
3324,4700.959283095,1801.208209576712,3312.7770092290957,1818.3601060931946,1222.3987021101323,2194.987577563231,893.1761759924907,2467.3515377196604
3325,4945.016124656669,1893.550330600577,3890.3765470546355,1905.6046324080905,1269.0027739171328,2374.3906858325217,928.7146126679116,2840.366600897698
3326,5128.393304731621,1739.406548294053,3981.913170841465,1905.192867461974,1353.7507171666393,2566.204989257503,931.9764319550055,3027.746560373322
3327,5135.7011140266,1773.3596204518867,3812.0989577951595,1833.2529230773994,1346.1967081499495,2487.4651394740486,929.3294668786803,2852.0011752758965
3328,4982.985623385577,1769.510300490132,3929.072569951045,1847.3834691016643,1289.295198069153,2330.8892464516066,949.0479612198831,2870.379726693697
3329,5157.3583684815785,1794.953320113881,4093.745887807666,1898.512157194598,1353.7371129318744,2500.2995854669953,921.3459113762344,2927.191530116706
3330,4561.96151986473,1685.4870946128694,3503.071057488585,1698.7499349717102,1172.6075361560534,2205.1820101074,928.7736183052438,2690.0926982009237
3331,5018.700805510106,1803.3144850278738,3947.0393842367853,1852.6013393478286,1167.3176705871879,2251.1465827291745,963.2457467735728,2720.531748170001
3332,4464.95146536304,1669.6661810537712,4022.856431513681,1785.549221300334,1071.953544559759,2044.797594900417,887.1852752919657,2450.145298406058
3333,4812.689682708886,1784.445898552914,4343.352770179132,1975.3625051590616,1243.7416345511817,2349.4361056675075,936.9854474657457,2530.50136470568
3334,4327.011813596637,1689.4119372422113,3446.8256472166554,1716.2922162952514,1181.2532408321267,2129.8819511239744,816.6187162185297,2557.737500386523
3335,4487.0598798030005,1585.513826609762,3512.0237926000045,1675.6562244472616,1147.6605183725453,2106.7683803114883,842.6031495856278,2559.773882634846
3336,4597.53655288621,1499.021478823277,3289.321336213926,1577.580245537156,1085.4641394935527,2017.6214698809522,868.1522166477736,2413.7229455141724
3337,4535.829260028128,1578.9714794393137,3389.2040831599143,1616.9891789927701,1127.4151449321084,2098.825218102158,839.1383855964386,2525.3723146235407
3338,4609.381074558316,1621.1959125494495,3459.8910196812244,1667.0026618354289,1123.665719275954,2142.6384522530816,867.6900241898442,2545.1542719652666
3339,3947.480407799136,1491.2367410172192,3301.8660611995742,1527.0164838738847,1124.5091011334398,2067.0711120389337,787.7913359190011,2383.9898303946584
3340,3781.2685161611435,1485.6711199833094,3279.3665441394933,1562.2991915490804,1108.3485146594082,2001.9622270734505,807.5002368393614,2255.0915293503203
3341,3805.9304225286432,1467.2101730769411,3291.3921758694055,1539.965785784522,1050.8307064777318,1896.5204687057842,774.9476135363182,2289.6614677875846
3342,4213.7282114617465,1610.0517028589236,3433.428637008803,1625.895053516242,1172.0460004898687,2136.637627258037,790.7318176598039,2347.6761589023827
3343,3739.5645775737403,1566.2737108644983,3477.5085574879677,1543.2783925967162,1121.0063445813341,2067.001667911162,727.4092124292863,2214.2939950443524
3344,3392.747517799562,1470.4504467535758,3243.0618087062603,1484.8539321347193,1014.0648287433645,1953.8206408302556,702.6722631178556,2125.4647867973645
3345,3428.912840492288,1402.6944079308912,2886.329447331477,1394.3633522996386,909.0779815736827,1735.030057400518,700.1304121626209,1985.3485751677442
3346,3832.672542911146,1554.287853610306,3406.0562595574006,1623.6086314554616,1041.4043279603982,1981.0307817205735,749.4107326705868,2296.793349200162
3347,4054.1501516285252,1443.7246867091492,3306.521360896816,1557.3056811544636,1124.5499143022646,2087.665968704311,751.4485035715102,2329.954016875702
3348,3767.087351691795,1463.6477864435938,3151.861222275404,1547.5040089500906,1071.4009325591082,2005.4684572163578,726.788883673094,2236.5904510331234
3349,3706.6110344124045,1469.9731783792654,3253.2604610073395,1625.3949547838495,1089.5105659860978,2037.772881976629,805.838500412692,2258.413948032336
3350,3798.645078391683,1572.2371628529781,3406.2146542037,1601.942934484548,1129.3368275559358,2109.927919207972,820.1295463451889,2285.853562483999
3351,4086.830104074547,1679.97237711542,3437.625968826291,1598.3313010562294,1174.020933673829,2210.770910294966,826.486954144691,2320.576271333819
3352,3969.9311807833287,1531.692297736863,3227.0149978941563,1616.3116691041494,1081.0961709136081,2034.2631474289622,783.0923315775343,2172.844000213623
3353,3961.166217861182,1449.5104768911328,3281.9043624701894,1525.838004325948,1072.9598600434304,2097.539772076229,808.2507117742139,2371.2431049949014
3354,4083.1585020217535,1492.885446765747,3221.654978098076,1625.5194643971133,1110.554146568884,2146.2662237520944,822.7342501312892,2303.428726386843
3355,4057.7013207499135,1617.1826434909,3248.6656523526717,1584.3378741552967,1102.2880079254844,2089.384634600808,854.7014244272237,2244.287252271286
3356,4297.480133372006,1565.9384645753582,3423.399978363,1568.879763367252,1123.6314183007034,2145.3154508866496,821.1926984145596,2343.7897578622096
3357,4400.359095544456,1579.1192372574556,3569.4860121134097,1657.8789245731198,1193.8946817612089,2223.205908148579,786.0331479804638,2461.215964922668
3358,3580.186485860159,1467.2911792390146,3067.278418299046,1460.5474692702148,971.8897867914222,1848.3056808671904,661.7926331093942,2083.92604523577
3359,3470.4850121042246,1485.0718773671329,2949.63647278789,1383.6870115398008,941.6298348241309,1851.5316800520143,715.6302789729995,2012.3509158735978
3360,3719.6756095947494,1555.139373418935,3148.0434334992183,1514.6861622778258,1000.1478103197322,1882.005220976115,743.0790606124228,2232.5929838683387
3361,3625.098697729505,1381.6098070430064,3173.434367563728,1431.8944398076558,1006.7749364507749,1802.5167288851183,711.1643297733256,2084.7555170357623
3362,3584.860636303074,1537.0878140168493,3246.0981265319215,1501.565385175998,958.3550837716789,1725.325092822135,745.9110116324786,2122.5455893623557
3363,3963.1523216208234,1567.8430911851226,3532.628267823301,1668.5117169781502,1044.4991278185196,1960.8417254886276,774.7835908561178,2410.999634128395
3364,3934.536265999772,1575.2559593941141,3545.6488360799644,1648.6110394045331,1023.7224607332328,1947.3272547240088,793.0833031006935,2223.225109228076
3365,3806.4237037342227,1532.4896429516416,3362.4757364763104,1559.9364987677156,1003.1740191732752,1870.7088439217036,756.2367271767386,2272.341621084407
3366,3831.1430299783738,1553.6474617419265,3192.906675866148,1556.3586313375006,1069.1587873832711,1912.1523931203799,801.2601548965785,2242.365420723028
3367,4164.127170295226,1524.1496577904652,3341.2995386976263,1635.8662382360053,1097.6335601813835,2060.4887583467194,825.81422803206,2389.680754925708
3368,3636.2538706851715,1423.7283226398004,3102.512078289739,1560.5625630599611,1020.389365063775,1948.431897707402,769.2047942709678,2298.1661292977815
3369,4128.46490266468,1626.1950764698,3487.278743674952,1677.7558185793978,1101.6457893206334,2085.5409185920657,864.9056891860363,2439.324108342486
3370,4130.235220043336,1493.5239117167243,3249.995315230164,1611.1352795853256,1079.5069739274093,2051.9992375446827,836.2690820249941,2324.261373657292
3371,3932.6920723275953,1467.2254711412918,3109.2262735154445,1507.61305729989,1061.9084931432171,1927.4520000896907,793.718991837343,2238.920616287849
3372,3443.0804109483556,1440.0343778868416,2621.246099121041,1361.4511667244642,895.5624868783285,1736.402810137399,721.7333078113302,1885.1192218674362
3373,3611.3359419525646,1432.2948951405742,2880.8486051322266,1468.8682357294651,946.5124593680077,1806.543597924444,726.1479392309086,1958.6325065260662
3374,3547.2064408695232,1422.7940970827583,2894.966048586272,1437.1306128207,911.1007702835292,1704.4173197045784,707.4201627357025,2074.0134207007627
3375,3917.9419099523657,1525.0960684439474,3137.4946336418525,1472.818684992451,1069.8588614065297,1858.9402610589068,715.7452023160934,2295.1745026438534
3376,4008.3429951949506,1449.2694265360512,3246.331278230623,1461.1633350212735,1083.783306788192,1989.5025658357324,699.9230783215645,2341.402350954164
3377,3982.759556777541,1481.81846199709,3355.5054006982505,1575.722477211947,1118.8776323437273,2062.614742083238,696.2591388641044,2393.7324607017244
3378,3922.548235885254,1498.6832156425305,3506.1990527303037,1630.0891533071585,1109.6708076773104,2043.4377468610699,739.0714350068009,2319.916675991194
3379,3775.0870355044044,1510.6471463828218,3254.3216751618875,1526.2992261165286,1053.4375963729756,1941.7820289266308,728.9254562640583,2242.2629003114603
3380,3985.9496357228963,1553.5239007556322,3154.737838497254,1552.742800506291,1090.4829928426989,2035.8914699569339,736.6090478941508,2161.3450491749322
3381,3995.213806463392,1476.3883336792028,3161.1207199660334,1545.021647456754,1080.4569232279212,1897.8775187605297,737.2071672844522,2344.6893197879067
3382,3934.3915574221455,1523.1557943880673,3147.6295241339453,1525.208306579513,1073.0308690997267,1896.949810791019,821.5981864598994,2271.247656416938
3383,3734.340461736808,1406.3937608293372,3039.182635804261,1473.2131416215093,970.8347513530223,1799.4350893686592,789.7092262026661,2189.8106611229914
3384,3478.7602881697385,1322.3921747703364,3024.7743172659348,1281.8331707740458,961.5425894737967,1774.9233623122766,672.2062135026006,2039.7854755144883
3385,4144.081052307604,1443.0593313198708,3415.346767885152,1533.9069389346178,1113.7554393035361,1983.5023672494747,776.1214736412611,2365.2673416584457
3386,3400.113983063757,1429.8186375983462,3000.500280854048,1394.100872578133,941.8608145246104,1744.181595594054,738.5264651090702,2036.7545584329869
3387,2896.153792726008,1363.1234499944983,2526.505266216221,1241.992184450765,822.7288411162789,1532.5782635024054,655.5633161657873,1813.7998623790356
3388,3561.2581952351857,1401.3820777423427,3153.4424355448064,1424.9493275246716,1041.6960513096917,1944.5978188861047,664.8252436703052,2093.6553543176283
3389,3468.5228028577963,1351.0802737601662,2838.6475014398447,1389.1847783480673,939.3231877801924,1811.6080013982341,630.3205065793376,1999.1762108133892
3390,3343.2633424450605,1297.6515668607121,2620.4949442555394,1241.6085043321368,876.8717292773806,1620.3924288179817,550.4292860394133,1803.3011046236472
3391,3764.562805638713,1353.7963503591632,2968.9937779166435,1429.1260518899799,941.5915598993328,1801.666384826865,635.7968191678923,2141.1701929111314
3392,3814.682217448633,1407.2290732705658,3182.3574370861334,1359.8185588270733,1031.964122454225,1840.6335572182118,660.9714695879773,2085.816740091605
3393,3165.3273040272366,1225.6485220979102,2768.782196792119,1233.3377047483998,865.993275009012,1535.231300843262,618.7660016857906,1780.718853650031
3394,3346.3738799011353,1361.8886459296762,2838.532438974271,1304.221096930545,890.6463539696281,1598.7876124173663,684.6272010031979,1886.8238505578306
3395,4839.183997536571,1432.0975199587456,3402.128548720938,1617.4014154358183,887.8819107364254,1729.1114495791612,770.4539723918772,1987.7098592848915
3396,3667.7262611492006,1374.2982590610823,3011.8685654457745,1424.4850349919286,937.8396251914661,1731.6085407062374,681.9230060582036,2124.5036538711156
3397,3632.677605602599,1302.7548042065944,3028.1182592386904,1368.335573629864,986.4784709024234,1850.8036736512217,652.5732816012709,2058.5640048350674
3398,3623.655781490699,1289.0280349260229,2829.2173031680686,1357.9354417960371,918.8498710847604,1733.5932382280705,630.4177402043092,2017.6721588059606
3399,3619.845597985538,1334.099133125591,2973.240370167863,1358.1370055245466,927.3555119277219,1794.7387087260986,658.3388080904867,1992.9522956713022
3400,3741.3554495929643,1495.574624104133,2875.9855825970803,1450.3878053517521,971.0645483862048,1890.0949374815314,705.8138142798767,2111.7841017883266
3401,3437.108956025377,1493.2403943174004,2772.2562605143735,1364.4995064010334,864.5947733454387,1717.0180318003884,629.4032411430583,1843.4254705108037
3402,4022.549330070513,1602.6717028234903,3243.0948584164275,1634.1462596547658,1051.0022124868344,1946.588659364401,730.0119702832809,2269.6371923915776
3403,3609.8338778031475,1495.3937202381478,3054.1816811004646,1436.1586091531071,942.8315282136617,1798.6684425287574,734.4360339813102,2044.027189388933
3404,3509.9283185513427,1509.1910733312145,2960.8555197647447,1480.517960775785,935.7183275046758,1792.1591122516672,716.5231708398834,2058.0994540010083
3405,3409.8659558980416,1480.8836797281517,2798.2389519132475,1425.429838964641,919.7771298515939,1695.419200812113,662.6158164327161,1978.5025068106677
3406,3432.4656411699502,1433.4119811157595,2863.281346809786,1451.4622339278114,875.4308204132074,1665.9241726070093,719.5786494896041,1947.7206974428518
3407,3272.596820446439,1373.8942457444616,2740.0452827724807,1387.93599663619,871.9970915095754,1666.6645205972382,658.3854122695254,1997.3101035671505
3408,3327.1543992880365,1267.235032216345,2720.5016023852727,1214.150551398574,845.3594579955454,1643.4251402290902,601.1606677223027,1843.1353754362735
3409,3587.073549610871,1318.0361062456195,2975.4187776059475,1317.05039335497,960.8837002959106,1817.4026095562008,678.5770398731952,1951.7632981233867
3410,3483.256640977988,1408.8716102740498,3087.8988714526927,1420.5129118739103,971.0710258861127,1830.7462186528435,702.2877784909416,2036.6565391015463
3411,3802.429086005591,1345.3115542823496,3266.035490390934,1396.8370798540932,1108.5960403404617,2031.6989155231497,689.5966250629033,2259.3839292693656
3412,3440.95874605975,1238.8222754926246,3057.629662732578,1277.9310915457977,924.9686124835155,1705.9456516026025,618.7382139308328,2009.0958266456744
3413,3752.4839892436266,1437.8773068770881,3047.709436948253,1466.8128604114168,944.6049690844485,1665.3346280792255,720.0310239139089,2179.255917136782
3414,3617.1090201672864,1471.3659658510833,2774.5234201218736,1441.3823872764497,926.3158633546878,1635.5696957270086,665.3021973643268,2036.6597391959965
3415,3007.816451947179,1361.3954577372879,2803.0093495588653,1156.1748445412934,765.6702207278123,1417.7264327657222,596.1204068182009,1713.6127027682187
3416,3003.1523568744415,1285.6400085214418,2782.0630519599063,1255.4124150991117,860.3567198450482,1515.7480571384317,626.591952277088,1845.5827816193423
3417,3623.484584779232,1483.3432074813527,3105.8265837899444,1403.887363748498,930.8431829857637,1734.5356454043476,729.85982279804,2093.8055406256467
3418,3501.1970224125444,1454.8816810319477,3058.6120853132543,1377.5782760247387,948.1543172656249,1685.3433660828982,686.6693098411407,2084.818725784166
3419,3182.8042017890275,1395.8851826114676,2929.225046613924,1374.4801355822956,878.7091933750578,1611.8276212169662,629.5258426776935,1864.4574312613197
3420,3110.4949260040808,1439.2908481275017,3060.179087851608,1406.2938612615405,899.46780345639,1616.1990970682093,663.4437889422237,1845.9635723338333
3421,2741.5381652916253,1242.14849147428,2717.1073381440915,1172.205257979305,772.0560053969208,1361.5999954275205,554.5219132893119,1589.6501192857108
3422,3432.437434914741,1367.3327481340953,2859.41025487124,1336.025461712909,807.5757353753052,1485.1690912419763,598.0865122647183,1874.6652074255696
3423,4139.622726936041,1385.4480463647608,3314.0640023849323,1528.4227448671732,1034.2514384990748,1921.2583293822458,691.7933314453383,2175.437781348407
3424,4500.753445308989,1414.6249273003957,3211.064156206198,1713.3706404862403,902.244412860521,1604.0792803189054,658.9575590557242,2114.346925170808
3425,3712.6421438956136,1455.007097518954,3077.530253712688,1482.0750423625886,1036.5390586516492,1834.0805629649324,676.5102779787305,2128.008761473368
3426,3483.7050906918976,1355.6133573138056,2999.2701209239153,1395.131997112999,982.286836184347,1752.628606712015,681.4082948217367,2086.852404471513
3427,3260.0324873212053,1321.7451144624902,2816.7628345386065,1330.0079469222683,902.3849197206781,1649.3058633307273,630.9806831343225,1930.8112264727279
3428,2995.7062217054336,1258.355580760481,2471.0437233199696,1160.4081499185563,837.8441122995143,1500.7339929500386,571.6859324084775,1705.1034360709693
3429,2919.6510148939014,1352.3594003514997,2370.0556222625605,1222.4165736237608,780.073856395607,1482.8492246303954,576.44530128292,1728.97623328405
3430,3471.014897955047,1448.408090670948,3049.7299011487294,1407.777090309908,953.7126238234413,1730.6696366489327,654.7003646636539,2002.7680746145174
3431,3667.349114661724,1415.2886392307048,3126.5212406299097,1405.9878336672089,940.47111013021,1790.5085412376561,695.2619658244604,2113.011058085973
3432,3867.2363736372345,1458.608299660516,3074.7855067118144,1467.5586250022893,947.2092314603783,1764.3003944380437,670.4336950427476,2187.9960735490436
3433,3832.0711174469316,1321.5753219944984,2888.5147805068705,1442.8699234592857,939.6708721414659,1761.955858541414,675.9623058512677,2109.0149379744175
3434,3886.8408751563625,1439.8455937016413,3044.2357746111206,1508.1707107139678,973.5090349757628,1794.795981314256,694.2432905840782,2133.9027439463944
3435,2860.541402552018,1169.5755439070024,2607.5486151436326,1227.33171925308,742.2433250172205,1450.0664954717552,533.6651317976537,1537.4499456364435
3436,3248.255672281224,1220.8151197095028,2886.0379137033656,1238.8390369194944,919.6000052989677,1800.0862234063284,562.5229291514778,1977.1369899970482
3437,4049.059023533936,1440.0028591783846,3102.1404520474953,1493.6336731943923,1031.9991870937756,1837.0892730031017,646.1708846567788,2039.1965634411827
3438,3700.2551519145504,1259.7132849921763,2678.3815686915596,1363.9074996873358,916.8116669208849,1610.059718019616,638.7618382982356,1943.2753941495853
3439,3991.204484867318,1306.9374690027366,2910.626587000799,1437.547961409407,987.8136429364158,1778.2941642474802,698.220425544492,2110.442300238164
3440,3732.3821825975683,1274.1083879804094,3091.347604623361,1365.9720148359988,981.6370040047083,1787.8991527776884,712.1849076897192,2007.9654321203145
3441,3682.853169215192,1318.2780977229347,3125.7102191663434,1401.6478376501811,950.336058220224,1726.996943769262,704.5533535189036,2034.5298391323454
3442,3404.507564601453,1400.6988220349167,2898.8017365245664,1347.7001346389834,906.1972261049793,1782.227632253766,732.2850424628107,1962.5114050272634
3443,3290.8185323857165,1411.7205473977217,2717.820745155843,1263.956586158695,833.0476928404365,1683.1141037101827,655.699973285112,1874.0311672600646
3444,4099.240086640832,1522.3934035095467,3589.3582827332043,1471.1866328285048,1098.1912083192533,2042.435761205804,747.3537721748496,2297.929960120216
3445,3721.0603066122826,1439.998653828117,3351.3014784173456,1467.3622545576366,1080.0815976332563,1989.371167196496,748.0308740425431,2236.768395688946
3446,3824.8714534958167,1366.9525728069548,3187.87481594143,1468.565247841128,1018.1406572675186,1939.1452187689683,782.2919235928262,2263.3558432146183
3447,4776.741867249869,1451.6923125202952,3775.8967294309705,1659.6957028659342,1222.4561604529893,2075.741906646583,702.1929303698928,2502.0342862189477
3448,4097.93655277021,1439.9398272270391,3544.1726176941843,1486.5541973888737,1133.8437440675655,2022.9805031237386,725.1673413317532,2221.8063647810177
3449,3280.149534975628,1370.2537573597767,2872.3129235542847,1285.1259020841385,903.748196691552,1724.3525988669478,667.2409348399282,1845.8687210794817
3450,3021.1472028236417,1382.1484583229271,2933.362715185633,1315.8925696091083,873.2690798528538,1662.8430193445072,657.9683309471418,1844.7542241402728
3451,3909.2975817794054,1505.9769200213743,3379.6109567640897,1516.801651848723,1040.8361564133959,1934.6973452482962,706.9015804657976,2282.8958426182885
3452,3686.2738018872483,1455.3441128488573,2756.562359534139,1404.5076231797866,899.6324013374801,1698.5202615116364,659.2826200536105,2069.6904016785625
3453,3672.5781692411238,1495.858259608026,3073.9465158362077,1459.1386915602966,938.3200365252457,1773.4530330890284,695.8886314217663,2120.4591678697534
3454,3265.8996521952777,1389.5608651484222,2790.5465040460995,1338.736893466368,870.8574393704724,1616.6858603002083,655.3157891493044,1851.3468623088745
3455,3555.549513717773,1429.0834924861506,2961.6286970282795,1442.2944809550931,954.3442022783116,1777.2665620854375,668.6129342262284,1956.5452192402893
3456,2921.4874269073975,1314.8594333231952,2603.776281413645,1269.1322921810242,813.5891377721766,1584.965336723672,591.354575613029,1621.1477020381144
3457,3143.4183130346514,1407.3875958073925,2765.531419812589,1280.0039598615213,905.5011657954318,1669.1255297455723,624.3383913039988,1742.5241893709308
3458,3478.293906928578,1423.0177754391302,3105.9039759616635,1467.6667330973958,937.1464181832041,1768.2995005590753,669.5143755964505,2055.946471169643
