,SALBRYNB,ROSETON,HQ_P1_P2,HQHIGATE,SHOREHAM,NORTHPORT
1072,17643.42935264827,36943.4717985109,25360.068342827944,5146.627141897235,399.1945656095122,2092.3865473134633
1073,18619.369222013796,25884.071305069836,33755.51730907232,5151.428544496715,798.2472495925133,1938.7108068377563
1074,7410.199591302694,27111.366209884676,36926.57312655407,5794.928422521074,-991.9469268794118,967.6180055081882
1075,8733.783073189137,33120.86158612393,37423.950938435795,6200.010119552434,751.5025374291205,1389.3905290526277
1076,4770.067806607344,39037.73537111391,32378.890816945765,5786.177913037113,1587.8150720371882,882.9418429845489
1077,1499.4772702212313,26248.586978776275,32448.45539471132,5652.209623809373,207.4397214883602,2738.664526448398
1078,11569.390233063614,24235.107066644487,35804.24500658921,4667.155174574493,849.5846092647027,3896.4148738084214
1079,13195.45837790253,39748.23306658616,24274.204696759167,4833.227822291652,1856.6496885520583,5839.0255904507085
1080,12349.948497643605,46870.74156599243,16637.235583883084,5183.890631547032,2737.621325540454,8181.03037146381
1081,13771.508204897822,30848.369704757635,16987.077845043714,5611.298811548193,3798.654118769046,2727.152399581215
1082,15110.14769405852,32436.13297808102,23405.3360363017,5175.529045510776,2980.004077669544,2280.259758760331
1083,2044.4699252435103,32850.69928924094,19225.389108899733,5114.948463646869,1815.6189388667794,1067.4265646299793
1084,6132.138183459274,25487.445972152706,22166.609350017978,4367.948605456016,-1623.6101286159271,-1913.2679097754037
1085,10218.321796956516,22439.196879845407,29956.50106362328,6213.1343286053225,-7020.949241748142,-1808.2463475056743
1086,8406.474862217772,23873.63773847014,34146.77535172265,5151.320287043912,-8798.364580365514,190.82048662204272
1087,11774.084249558742,7430.027355759583,25193.91741187888,5241.84935549231,-1793.1269175480493,643.7538780841062
1088,8668.263383677044,33859.42914368814,32051.439550177787,5579.852285667482,-1629.033716929043,3588.937212823439
1089,11992.132526255378,22786.03683698892,26425.34054582119,5333.264446180306,219.84088810602694,3933.946780367204
1090,12999.036724195794,24840.277473499053,18517.296339681117,5469.042867278721,4294.33047987141,5353.676481657335
1091,11007.061402992465,30479.66787607084,18714.900958629725,5944.007588632798,2132.842683156732,3055.564411368025
1092,5386.626678687891,16536.611039677555,24070.833712591142,5324.931618591825,-2103.1944134370106,1649.2283495035035
1093,8007.728885232009,22287.419521803058,27513.198424379698,5360.48001702831,-3003.751140866987,532.9550313964036
1094,1481.1336506753041,16913.415375057022,36804.70699823543,4463.088186283226,-6603.799504613851,-2975.114727060903
1095,13873.577663489768,22413.59466941125,35754.829345952014,6300.306920140402,-1700.1533057883944,-1608.721595691713
1096,5095.156905448721,10150.388275874837,44874.36329443096,4984.241106096337,-2610.4316764234445,-2755.9152897711774
1097,7144.372344285872,10685.07652733487,42672.21423481146,5300.268548418188,-6770.434380811552,-2264.8919488904103
1098,1371.6794224419618,23223.32244412316,39174.41709334023,5294.584125412976,-6100.562414597565,-3123.52353610517
1099,2678.1939459055443,12839.827010838333,32063.50443111884,4906.646067833161,-5733.357538898387,-3106.7673840819457
1100,10113.401657811157,13878.953377553273,30439.04052129512,4023.5790435401427,128.84780495859445,-1014.1263411817135
1101,17499.45630586516,10058.500995492524,34312.47348595483,4846.030980006604,-641.1332783653368,-1926.1664732131267
1102,10226.735800036278,19402.21412568617,23455.794829068796,5376.092574843253,1212.421885690871,-1118.5876817431317
1103,9356.631021939531,13744.25147384781,18757.08869742247,5343.529427727775,-5497.917361147311,449.93149499663434
1104,20558.530520286586,10115.637804323378,23093.788394763113,5582.544685964558,-5630.248002937643,1645.3733467919924
1105,28437.663089500278,23368.75109455124,20369.399026476516,6473.5958138861215,-1280.5932002744246,-234.24321530230714
1106,19669.369889631947,29886.43021395911,18242.384380592637,5353.962546438409,-2063.4514332961244,748.5356519638875
1107,13155.77428309464,24874.923538830426,26750.07663216749,4622.685921947541,-4738.473964988829,-179.10444714651823
1108,12142.990762059293,15096.265733081227,35804.38950909383,4535.038707571703,-2685.258581553708,907.3236389642644
1109,16755.947869829786,19587.777837961818,34453.588402265916,5085.2594362227355,-2733.7605612939738,968.5684183849443
1110,25408.049236168124,23895.731745084817,22881.996030927745,4375.910590545959,-3128.813644558638,-2470.696799403316
1111,13564.615704159485,34094.038357881436,24319.01199262563,5313.305211897013,-3812.8355536168697,-133.12161738901636
1112,17333.71172957594,31694.968961436483,19065.141493498,5125.1667019872575,-2763.753027195403,-2001.944836537829
1113,11652.15939552277,22377.890947569274,26209.474326517444,5607.879586517305,-4460.046166519312,546.2348976848517
1114,16966.27515716664,16407.279989487,25799.072975802894,6099.365106909002,-1974.0488366701816,1054.526206859437
1115,15670.999280106926,14262.211496765554,26906.973381032614,5451.30129720566,-3181.314322271537,945.7660900255692
1116,13381.273906439517,35601.827858469806,23397.297892828476,6577.325594304263,1450.0407477226395,2752.3457695974726
1117,9746.423711288706,32655.980703490513,25333.37693860275,6119.510579331169,-778.0966227351109,2149.748278101132
1118,10566.107600264244,23671.590439387735,21915.789325480724,5167.259374727867,-2097.36496281722,-2489.004385005049
1119,2799.8970113354053,23219.349603770686,22810.039993712737,4450.471782292615,-2494.0877120248333,-885.8957782645209
1120,1177.0254744283284,13914.043724305728,19010.173070266,3987.227645724752,-4401.739503274469,-3711.026938759123
1121,377.6818189206242,8825.134518771785,23886.609217812846,4763.8316583699025,-6278.640892924594,-1252.2732470827711
1122,4461.3697235644995,17301.098185599,25419.3356376873,5036.102154191319,-5211.371685199978,-707.1529988507161
1123,11041.009802794679,14948.616133924514,21952.739561703464,4537.99356330746,-4030.3548840581266,-3163.2629550845554
1124,11873.31779744667,20473.498653649523,15966.073472084725,3947.4969415243463,-4340.5493038933455,1194.921764630502
1125,12300.198100589547,22202.53455043798,15940.61280174041,5097.268338190024,-2825.275936035854,309.38782683797024
1126,11798.269273257054,13027.747938154318,21756.35083608013,3785.949109531739,-1925.5925015679347,-1006.1967111806116
1127,15089.315442413692,7752.374417920103,20952.865786439255,3946.120509070195,-1477.8270744532065,-337.5920256846555
1128,-3971.0008703292224,5086.549450384258,20999.749946344273,3435.185322892503,-3990.660348767144,-1235.3301756828766
1129,-6711.109289384805,4075.058830285907,31232.959992370037,2432.517614908577,-3673.892242243082,-4753.491595024676
1130,8396.741904829705,2649.5412545109866,17137.54702658819,3766.418404667713,-2849.26044389944,-1549.422077043916
1131,8093.512022062363,19789.33617750121,15263.775079577332,3839.478493438469,-2541.727773528093,1611.6422877461382
1132,12404.361553980667,16372.249160368221,22814.14463458635,4690.701135174226,-5920.70378460041,1274.8673938488469
1133,5357.348161069434,16725.018011058753,25428.09712183975,5752.438333235744,-4068.9674910102412,1108.2182979621248
1134,15776.725682099644,16365.241951460419,25776.459172207065,6020.376842356382,-4959.326007247047,-532.4882281920711
1135,14089.024488176668,5017.774362598939,30302.571133690963,4780.209585817294,-4442.28177915961,-1868.9479129523927
1136,8714.036216508797,3933.261807099154,32262.28543769353,4257.522550496671,-3631.207453512302,-2178.312878501458
1137,21291.27499006072,9550.122840707787,29028.531306165583,4646.82832060248,-278.7103333177359,-3023.531050614356
1138,22279.074710846773,27868.924017928628,32357.058229047347,5147.758129157613,-679.5744060001002,-1233.127569479668
1139,15139.730863691675,16800.89686300972,30117.576902796114,4907.116622350251,-957.765944816573,-1160.8764729916688
1140,11229.365042413341,8018.852249386982,28122.527300271588,3957.431055910043,-1870.0046574765702,-642.3956780210044
1141,10188.362608731913,20311.217956048305,27042.98530722838,4632.497231455353,-604.3885954556379,141.10234802364414
1142,12603.524783387998,19009.574023009827,28108.68170058841,5072.599678889865,-1164.2236070594956,195.8473918871955
1143,14333.317987702912,14222.857483484833,32623.994820675,4502.804424685617,1456.1090554324778,-2800.4417284179144
1144,18933.415923368786,14607.158457175039,34900.06287992601,5354.719045969471,1582.6665871376595,118.2434138575369
1145,12673.326863427515,13288.655068068356,31840.258034022572,4312.43834618579,-648.0334982828322,-16.212304855914226
1146,6940.561129837997,12735.970656630241,27127.897421463822,4222.09828634701,-3483.4592718375197,-978.591710193331
1147,6054.557639627323,15441.416287955353,29141.512325968215,4006.838410313505,-2167.783479385174,-606.7031256690586
1148,3018.9947463066524,21855.021842232352,29084.83003426956,5760.592545008152,-3456.369948479074,-3042.166677452623
1149,2254.1543764303374,26229.065759185225,25748.559518092265,5394.891742186545,-3653.252646761109,-27.27921494651713
1150,-2622.765368839442,23343.846568633497,25880.88010483818,4923.096962668618,-3612.087639807353,-104.06492691521726
1151,13533.933709421468,16806.03117678425,16784.1774430676,4751.81527381973,-288.768361059693,1643.761704675066
1152,14486.46951864793,19005.918058224543,25349.26627840649,5337.459578725439,-1085.7137856219385,1335.3618287393176
1153,3584.113677340334,16127.7817465865,36975.04509442348,5492.740973946652,-2730.4547090716947,670.4375928053448
1154,4075.2472081066153,16069.21081240613,43433.234816441254,5739.140739915614,-737.1177985877184,124.04056691465507
1155,8453.019462744944,35826.95176725199,46957.01681177708,6009.699026887851,1895.739170911916,3965.4330070301353
1156,-1719.2013225176142,42987.57187386476,39224.711672845966,5460.943814518185,2029.3475606915986,2069.5229660845707
1157,7413.486380040753,25932.89520899045,44001.268695826235,7284.624930158349,-2292.21556291819,2229.1811098797143
1158,4611.0524932739345,20651.064776128922,42283.72183638358,6551.394987861006,-2631.371685293124,681.0950271946916
1159,5979.665121499166,5032.326600678985,39448.150454738876,5845.890067439441,-2695.8574954901987,-419.9420850498227
1160,12063.819969525764,22026.0037458327,31705.502891908,5397.977730524645,135.07361831006892,2277.8662140768556
1161,3338.109787385837,22922.573779876133,21828.704322236645,5498.833896296007,-1866.5253768342081,2556.2781801949473
1162,8223.597953865716,14586.180917214871,23405.972787250503,5656.023777615888,-3141.090316872514,1382.9708783885308
1163,12622.601941543617,1548.4374682755824,35399.31437546393,5833.048133832619,-1005.3817075963234,-281.5314024823541
1164,13741.038877418516,4982.114584839748,43104.70228390529,6020.980801201942,-4604.495495872777,551.3494085295092
1165,11722.910076921482,17267.57669458511,42575.77143706872,5594.603604886758,-2855.5387296285003,285.26546266833293
1166,13641.746779752451,31844.255260194826,39472.210256479004,6078.79007547189,-8781.093424347764,-377.83379501088825
1167,16167.82726426129,16266.739527103418,44904.51410926483,5941.0289890567365,-5246.769864634786,-1413.467514783643
1168,13339.184011465455,30300.265385346593,40142.976130194664,5261.568413570294,-3133.549494550273,-1037.7306103065312
1169,13623.69889652431,32036.17078090334,28393.49998856285,4678.38343517278,-4732.011210274502,-688.0903745760562
1170,16104.40649912281,31243.399081820713,33038.115550435825,4622.068795111283,-4922.586570789783,-62.86664978052204
1171,10058.3947987902,26462.515198929257,38017.34573367249,3683.151885201146,-5774.632159084969,-3433.6231780276494
1172,7581.052474996078,12625.272051236636,39743.84850645392,5147.7226393815135,-5978.688263679036,-3238.5879831272587
1173,5448.544739624402,12195.855210399697,44861.54564519506,4726.073029922836,-4751.851153122774,-2361.6185031192144
1174,10168.602317958554,5794.141916368069,40940.82401829257,3837.5975152525134,-3777.5357402608993,-238.81368131865838
1175,6487.353430046726,-406.09961630331236,42891.98296454253,3378.2809635810136,-5024.231864784892,-782.1884630006392
1176,7526.779264702937,-5420.247575027895,46576.797114123314,4025.7037604544275,-5711.094476839873,181.9661259192642
1177,3449.6967206139007,7164.239320815419,44776.25034272128,4540.287953663212,-4335.797881218181,-118.84268266898869
1178,-1340.4288537718057,4172.726676192697,43395.710092775655,5072.6000237818835,-6173.889889213847,-1997.9314384430309
1179,66.67866421017425,9138.88142695637,38163.419860406335,4443.981792198808,-3910.9203397805195,-1087.883996377987
1180,-6610.4366899818815,-5051.648387945096,39252.32851847554,4876.226065876761,-6932.843763494862,-3605.890493092325
1181,3359.6304921962565,5672.886476872931,42681.72177193044,4994.721518798605,-7525.849918176618,-3267.813023923276
1182,1017.9098929404636,11713.404321376565,42800.91988836853,4219.165381233892,-3724.0782229665992,-2990.384323760265
1183,5789.672017969717,14207.634264707645,49203.95447557821,4465.012923132981,-3335.5070602515357,-1688.5824508036517
1184,7668.118996743796,26309.14347632877,47518.226482049286,5008.1479456593115,1750.933035685016,-3080.667294363493
1185,8927.197887779781,18837.61251257007,35383.105862397875,4399.915303431289,764.3544998779525,-1819.586499785752
1186,5818.4401622738305,12249.012015346107,34243.69575799691,4045.000407124574,3036.502202639477,-981.348448386489
1187,8072.453678527814,15128.086911512512,26562.30709271928,4633.336305565713,698.561593089893,2244.95901650794
1188,2577.3166140346166,27234.274065004094,25631.20734203362,4271.840407123927,-3953.1822349052864,2033.320153185558
1189,6161.883063961647,1355.320523048711,29711.344617886465,3889.0155109458087,-3498.665390735553,-367.8226463115632
1190,640.176534034088,-1304.3836880503204,35290.85838283762,4351.016109055332,-1922.2081121874255,-633.4635805351036
1191,3637.152576745223,-5091.157457917121,23173.688326597487,5075.972146331034,-1983.510936932329,-1830.438819997808
1192,-545.8482646641041,1170.611514714983,30625.274346492446,5936.424266310323,886.2755477698138,-1378.5492756760832
1193,4598.548595160829,8605.294522767523,29791.284734569923,5619.697722083136,-1527.7231949451373,442.7801965621263
1194,3209.0979666603885,15350.385992946947,28094.483875942486,4770.794300530208,-5464.608809331928,-994.5722437716418
1195,1969.528581884264,19483.717100135065,28706.685349401716,4998.102684847848,-5276.807263728196,-1782.186856679427
1196,2579.81153227684,25483.168369264058,30220.8141888883,5404.515337715273,-4448.665034644357,151.03509470167296
1197,316.18916131914193,20459.05083304466,25743.266123242687,4581.421321615462,-2690.3493860024682,236.78949268174972
1198,3095.5765933031876,13834.870447563597,17077.11768753181,3624.9661595243833,-5989.138385064262,-1945.4683853619931
1199,4724.148217414313,7726.438057979161,27876.139098780295,4725.03732178363,-4655.630499219192,-1970.2317083178868
1200,10139.234799453687,4746.468290349314,21022.84023966519,4661.680327628145,-5433.556028297336,-1619.2836883726502
1201,12841.583779059107,5474.79178598987,25338.280109132127,3581.6184618219377,-6605.476230875566,-1109.8429712709426
1202,6043.623994711567,371.47781786330415,31107.14141367927,4053.9762178571978,-6257.6225016014605,-3410.0711592046446
1203,7718.149206173877,2383.4681225697295,29762.239023488746,4351.448863516023,-8595.315542193854,-2303.722477629983
1204,8582.920831817872,4660.31410286976,28529.49212763818,5167.351547453306,-4813.496365612153,-3922.1285025970296
1205,-5497.613093061723,-15166.590062606243,46743.81443195388,3026.155856883129,4987.589184863863,4711.73630041914
1206,13118.182517062018,12848.583831306652,28631.73306393477,4634.5061100399225,-2523.027297868064,-3277.198536978778
1207,5478.626491973111,15189.864966713825,14666.169564695841,4992.170287845068,-4715.791106143039,-2984.5617151320293
1208,-9553.224435056723,-13829.939617534441,36043.61290220227,4961.418396095545,-4649.8366360528125,2716.594179088281
1209,1999.9313879117926,7237.266083276051,19391.037432160898,4875.390403955312,-6169.960665297968,-1262.7304932988911
1210,-3783.1886896004044,22620.43355590757,30619.280603115498,4868.432415732141,-5313.099835464514,-487.65399073853683
1211,4375.364449316096,8998.214832613867,9186.237222991356,6026.698224692322,-6572.802182196242,-160.90215448283635
1212,2503.3529511916768,5877.679108836102,25992.327383086475,4589.092525851933,-3518.9188169432928,-1770.6046557926516
1213,1770.0746859535511,-5618.920174393468,30693.32708425483,5574.126597946086,-5629.406826037558,-2948.605302094039
1214,3122.62017630476,16115.117483561644,24118.182747149862,4860.915397028657,-8440.531696751104,-1629.3594618629681
1215,-2079.057259535318,6990.817966724609,35557.79194246457,5376.4012704038,-6318.58668236144,-2824.2844351032945
1216,3174.7055724500915,17423.763311543422,25205.897351037824,6073.238677076351,-7189.36222038463,-1145.5799936417718
1217,5637.81956996161,9755.806515217282,19772.35944676287,5438.0692277563685,-3431.2334919024433,-1516.4070122632036
1218,6707.633002749666,-3477.426213872188,15053.256038137379,4134.99321804696,-5770.875018195758,-4312.914767151488
1219,11511.012586153953,3727.0606483294123,26504.77358154877,4319.140632355072,-4323.783199489157,-3560.7956760705797
1220,12140.72086347333,3286.429249738462,30158.19102589279,4287.393585756312,-4722.06842636569,-2081.545417302907
1221,16941.249551222634,5021.945952561967,46094.30889018052,6085.247353024327,53.522912492114756,-2429.0991249566086
1222,16866.130695230557,7806.132385264488,43953.376212785595,3842.5259316128577,1803.0252072509525,-1107.4703919763451
1223,11851.867260948884,6908.393496410972,33264.08244535078,3835.2006756848637,2351.7833055423343,-4162.522895946092
1224,13573.680577203075,-8549.31320798874,22340.0847902781,1888.4501223899797,711.986897790347,-3636.897118525669
1225,8172.034783988004,-8421.91678788762,40731.190470140384,2949.7045231353245,338.930833821139,-2890.341804559809
1226,18541.377224239484,2620.3200377015237,42974.59587432881,4582.35090909894,-5488.859357607671,-1024.2324585900287
1227,18039.207027720153,7860.0396933424545,32610.8014728754,5213.3599718927935,-3734.1667740926578,-1065.9390219378556
1228,16808.60520260506,3288.4776657973925,32850.55903286537,4176.367791013024,-2738.606740647746,-1562.1126175840536
1229,13287.515063645904,8571.979737555697,36220.40090825977,2459.4599873359602,-5142.426811897707,-1427.6012484262703
1230,4145.764657050542,10443.301527023124,36905.66723810576,4088.833989738731,-3720.163287237822,-1493.095245410448
1231,6462.1588434614405,4761.433576551924,30470.936529148035,3991.858055494534,-4488.971880887745,-3077.761329814523
1232,10497.04263821454,13082.579736961357,26570.74813947632,4092.8173354473583,-1716.8651622865207,-907.7320646129788
1233,9145.606826422396,4311.30064461051,21509.274785541034,5394.952107322677,-4876.919535905159,-1592.918672538691
1234,9645.360275877572,-4664.424062897998,35426.362367402835,3977.5543849152236,-7436.77008442802,-3171.102800948643
1235,13005.489541406336,5355.923704775085,31426.766186147015,4593.744805489292,-9897.429776650388,-3674.7777298835176
1236,18283.77241743847,-6287.2014960628785,35610.90600552301,3404.0509480816936,-5386.232862108456,-3040.246429026405
1237,17983.878700749046,1961.5422212286921,33122.831758591354,4410.108696149871,-6096.952327775953,-4384.600951401908
1238,17485.337513993516,2439.6216707785957,32925.589230306454,4755.59381193645,-5721.374858641759,-2832.5556679117944
1239,8236.108507417292,-308.2595780401962,37599.42785582668,4674.283191405586,-5898.629742884702,-5047.41807522349
1240,5216.493709912219,14221.357581706883,28289.08028178956,5335.7282195551925,-4047.1342791033994,-1555.0952608432494
1241,7854.548772611374,6817.950076828325,26167.869306472203,5505.507725314106,-4475.772703812761,-3566.725757915631
1242,8192.732091800983,10028.519284367012,35867.458182524824,6231.318313394011,-3829.4487189330443,-4426.888148860765
1243,3095.7830246219896,10769.166305176215,22643.767227397402,4367.9479335136275,-3745.236185635844,-1100.3386910111672
1244,711.1662989789629,11835.813631585857,32868.281170263086,4613.765569067043,-1664.8086622763021,-3021.2179965840655
1245,-4510.70817239226,10794.783171345618,38593.30073721113,4819.87789503737,-3452.156504042597,-3387.633056665495
1246,-1531.5251288418995,11373.427865610523,44438.62525048937,4683.522802218251,-3359.338571141215,-1971.4607093259617
1247,4519.71862851495,9820.251644969838,39430.69620954935,4656.512975546678,-2429.613800822746,-118.59456328284182
1248,11093.596222491162,21934.28297905221,33971.904119714076,4799.671908405672,-7909.387943150672,-3352.018567431389
1249,8236.088164324055,17563.068231470355,29647.96505555937,4130.674303976983,-5543.639877731912,-2536.7269336678087
1250,5740.433650272407,12625.779267837523,35514.813526229605,5541.545347712749,-9266.793011520334,-3022.9982102058107
1251,13707.054129527985,4779.571765957518,35599.684842189614,6420.479056950519,-9133.424593518823,-3129.10062521684
1252,10842.915968629237,9802.761946485483,42336.275708677225,5687.5575761000455,-10725.192637220916,-2149.784084538862
1253,9169.020503842934,-7113.373307806345,32739.31587980125,5808.121461198976,-4437.587902600452,-4123.810289827835
1254,9551.797869790567,17330.541780532403,30625.127802875606,6206.705895441873,-4617.901112718304,-3496.1112572289917
1255,13167.92045420528,21265.367236708364,39775.27142157348,6734.488848105435,-3635.9085046963264,-2321.1859512082247
1256,5594.455232903995,25394.18349878207,28210.250314318288,5521.993858632799,-6447.927102994075,-2405.5601610645936
1257,8161.327859259563,5137.612310987062,34359.06899163199,4924.538025363029,-9725.871047517065,-4265.728523905977
1258,370.10647674231745,11789.141439193616,22772.51338813024,4341.629059223154,-8006.126066615997,-2050.3045840926657
1259,4531.0448071275905,16717.5691846338,33814.97666595024,4887.15243356414,-11706.99719429517,-2255.513753058407
1260,-1401.3150770571328,13519.531923385142,33646.45407570096,2450.8169628471974,-9261.432911184964,-2665.6017519834204
1261,11326.813979991535,9688.942284067905,38437.53028678101,3176.7777821107256,-9959.693632536575,-2353.146489246877
1262,3259.7474215991842,3539.1460752021376,38428.23245424718,4778.734513156101,-10110.284878405046,-4510.078815902451
1263,3444.9812132115467,-7594.114182959434,35469.68832376431,3978.5688861374265,-10114.456715091193,-5259.907166688447
1264,57.41430569674958,501.8690914219642,35547.50522560953,3058.267584211935,-9642.965640327871,-6014.110409093659
1265,586.3937499622825,6067.827938791619,35570.16175077719,3334.8637471237225,-10113.350162675833,-3006.8619281717547
1266,-2148.0626504798975,4106.400903504644,31844.99525297206,3825.010629272754,-6525.665691733805,-2524.5352092638577
1267,158.6941918639941,-2434.987888286897,37721.29545227783,3916.8532878770175,-6560.036916201377,-1865.1121214409252
1268,5267.257792826666,162.64277924207454,46144.47075685055,5562.924129407744,-7062.142714080212,-2906.1413091388404
1269,-1451.3416717122536,1429.0945728214465,36480.25297925344,5092.995156870558,-9774.204849165597,-2771.0581003160582
1270,4696.918079533283,7312.1202747050565,42810.12893703079,5509.808516106232,-7670.049073443291,-2272.5160043880514
1271,4162.866110211609,6473.186650001955,39664.58390314384,4492.675167771939,-8587.967811061128,-1363.7660752380282
1272,2795.272021493308,8321.54330191861,40955.74665479151,4369.835877586889,-9355.913870149296,-3374.171895487799
1273,8785.438192208776,1904.8990804148489,37480.73943173207,2926.2464663665414,-7349.697917249354,-2076.7576920357524
1274,9389.560051474848,-5620.773764946636,33429.13286988933,3966.7592992504005,-4756.0386238637675,-1097.2166717049552
1275,5897.9723015423915,6847.969424922181,27621.92472949635,3597.987058957957,-5732.421457110804,-2013.1622416007785
1276,-1842.6969440518335,635.8016706358651,27966.290418364257,3823.5051863763115,-7572.278340467697,-2973.979424012242
1277,4812.073388482489,2945.6132049459648,24700.02556958443,4752.056713146524,-8464.26097097467,-3962.389646616688
1278,2405.9595428804987,17344.457061378347,29706.151439973808,3581.2648791958254,-10747.42683873821,-3738.5019190979347
1279,-2787.3676028745795,18491.25472898448,41927.06640508836,4140.069592212537,-10642.499224693209,-1458.2112635290287
1280,6576.96805842768,7934.8284213261695,44975.70188926721,6041.534933485228,-11148.191719866603,-2176.5468380843063
1281,8293.856454433757,8596.236226269337,52771.06137216799,4861.87047315139,-10406.188891969485,-2996.4344902014927
1282,6922.503265927522,13214.649483435394,51360.79105017777,4361.752719798997,-7057.425451553116,-3867.3743742552424
1283,-649.1058111076945,5320.962588427771,46003.38787181823,4318.0454215466825,-7605.87289141666,-991.3840312393897
1284,-3897.1268998461337,-4350.541428573765,39325.713248617365,4202.570686387069,-7892.506736700605,-512.2114235088434
1285,6805.103606299432,7435.986312131812,45401.601501968784,5249.343102582311,-8489.844236262314,-3071.5760933556594
1286,4815.608220659633,-5821.861622905024,23105.91206340108,5787.045649229298,-8481.613858648376,-8058.411446905212
1287,2662.1971034140097,7462.589100769283,37495.82599753053,5093.041265389706,-7580.211982748395,-1746.9725058000342
1288,6652.6127871361605,4062.3077068509324,43206.04533318216,5152.0328975913835,-6169.425527726025,-2309.097424328029
1289,4307.454361789809,644.55577180412,39725.8766095575,4437.384003660516,-4084.785020574948,-2966.709896993695
1290,-575.2630852562343,1741.1236501919784,39978.88292150718,4698.106717211164,-7694.096541094054,-3311.9023063039213
1291,2828.2794125265045,14808.219915567613,39684.408322142335,4635.328619837021,-9712.64688696509,-2259.9398679354745
1292,4356.570299997196,11512.530752480845,35160.38091550456,4727.851002364985,-10988.66338682229,-5405.886925092336
1293,3032.3013658364716,-7954.982619208651,45631.753008807136,4043.2289220010816,-8458.6983605935,-5617.100475657094
1294,7562.261825076811,3505.8065135811767,29717.83233257238,4149.131281608867,-9926.228772639062,-4696.364893518933
1295,10675.475781789235,515.1069049457274,30267.58511139182,3362.9365637889487,-11629.93215575565,-5825.92794391751
1296,9955.20609784302,4627.420014732884,31981.357642987277,4291.7081860801245,-7254.925612154056,-4789.639520772472
1297,13088.98585112502,-16696.04884652671,37392.730027165424,4913.2753993042725,-7773.312133247099,-6917.806967181536
1298,14297.726532637851,-10943.925535421447,34871.71742590227,5270.903594226019,-9010.032930321791,-4524.778207427653
1299,20315.88244492783,-9728.689554554678,39827.52943919848,5626.69547184595,-10496.1644981606,-981.4990720534925
1300,11735.444457089137,-4955.856293312749,33353.14511819717,3825.234635070791,-10322.10710147273,-4360.74562649252
1301,4627.09611783918,-20400.165609221538,36644.50733946862,5140.7848966383535,-13162.287148279574,-6629.516366998865
1302,394.24737755952174,-19348.631614596125,36656.323197420184,5560.13214217311,-9941.75587179659,-6299.943710218959
1303,3896.154375258185,-21488.18964386247,27080.25285277694,4317.543093772662,-11099.184668639147,-6389.913915291446
1304,11580.617778754358,-4581.062392266473,33918.89558235835,5188.868402904816,-7712.764624889025,-3619.6158916119907
1305,15148.776041126617,10049.171584165952,30450.489520271036,5997.122269187426,-7895.83429941393,-6628.774521767184
1306,8948.002426420986,13115.351331856995,47316.32022110366,6623.296200251927,-8042.444072103102,-3456.8813109557914
1307,13253.39501818884,20329.4410759778,39504.90911300077,7066.497784343275,-8081.621950783074,-3951.694609747411
1308,13813.284313128743,23742.52501949938,35835.40296638593,6748.269686883821,-7819.506867908811,-2422.7627834334867
1309,18023.095880681733,-2541.9902258223956,29835.03528007723,5160.66954719613,-8714.2607402756,-2229.98406411888
1310,13425.728683770853,18623.649159461733,43711.69194444528,5341.6269996763795,-8651.798896262468,-679.4731816108188
1311,7657.665106245123,24890.906608712896,38080.86089907292,4862.7061600299285,-6801.141718923287,-2723.3539280574387
1312,15323.873175783303,35748.36364207974,40288.07349706967,4695.345469292194,-7120.970653208705,-197.8787407282482
1313,13372.796147872226,31841.270648495098,37809.14359917977,5091.689346420012,-9032.464722750792,559.5596404510543
1314,13919.491834024999,25742.843194787933,48509.57713405275,3811.9638436044256,-6195.658110917919,-1234.917976977566
1315,13690.732082711747,15549.561155158739,47752.96137025736,3625.512457986266,-3699.1162402237624,-1822.4426738997604
1316,10875.300532175426,18868.039128296376,42946.991649254705,4485.724431122281,-4838.5384225136295,-1251.5915854213397
1317,728.0426265869919,14672.06528393881,41489.289876406634,3492.50943216813,-8099.463078510075,-1137.438679340566
1318,4768.805500268443,14882.605173375328,46571.25694418092,3315.214781722549,-7952.192752624383,-3032.7120007431995
1319,5803.083920921545,-133.10134740879676,42799.70463984275,2814.2500008920438,-8921.524452846756,-5251.730470107703
1320,9795.59078542006,11379.598578666028,46899.948068211845,4669.78232647837,-10233.730264413884,-4142.293632135814
1321,13615.153830740597,5628.152340605705,42425.022377160334,4476.148954391634,-10415.024681812702,-4679.777097462332
1322,5815.655242988411,5762.278537990103,44445.77583650817,4193.496493671118,-7361.27752284023,-4379.389133160538
1323,15858.869287465168,812.7079047205898,50028.10254056721,5288.481459505062,-7761.843051610071,-3107.301989472917
1324,7916.13866154478,3233.2532193259467,39737.594580073994,6148.194327674367,-9488.667566425253,-3206.1948481074005
1325,2656.4423780126053,-2583.541324659607,39888.491553556334,6073.961760075081,-11197.829459863719,-3668.1277178129976
1326,4762.800570254176,-13037.75567410898,42877.922336964984,5318.070766567905,-8502.23696920184,-5547.801428855915
1327,3234.9057845873767,-9641.42426477053,44905.50528959814,5022.522263698673,-7196.593726223777,-2442.005349732186
1328,11576.525978365607,-5568.330160073305,49792.307225540906,6340.982722081102,-9962.539512441637,-2583.10525016525
1329,4305.857639974194,861.3295266018326,38151.518375863656,5427.555581546528,-7362.440174880962,-3560.241341614863
